feature_id,layer_id,source_status,operational_status_code,operational_status_ar,evidence_type,evidence_reference,confidence,institutional_confirmation_required,notes
LY-HOT-000216,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000218,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000221,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000223,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000226,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000229,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000230,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000232,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000234,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000236,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000237,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000238,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000239,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000241,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000243,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000246,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000247,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000251,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000252,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000253,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000254,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000256,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000257,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000258,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000260,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000261,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000262,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000263,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000264,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000265,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000266,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000267,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000268,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000269,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000270,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000271,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000272,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000273,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000274,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000275,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000276,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000277,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000278,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000279,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000280,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000281,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000282,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000283,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000284,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000285,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000286,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000287,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000288,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000289,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000290,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000291,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000292,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000293,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000294,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000295,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000296,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000297,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000298,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000299,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000300,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000301,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000302,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000303,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000304,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000305,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000306,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000307,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000308,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000309,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000310,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000311,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000312,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000313,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000314,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000315,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000316,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000317,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000318,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000319,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000320,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
LY-HOT-000321,hotels,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/hotels-team-update.kml,high,true,Unknown does not mean closed.
