feature_id,layer_id,name_ar,name_en,facility_type,classification,stars,municipality_ar,city_ar,region_ar,address,latitude,longitude,publication_status,current_local_image_count,current_remote_image_count,current_primary_image,current_gallery_count,data_quality_status,review_priority,notes
LY-ACC-RES-BAY-00001,resorts,شاليهات الحدائق الملكية,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,البيضاء,البيضاء,برقة,التصنيف:,32.875231,21.595084,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-BAY-00002,resorts,منتجع وادي الكوف,العنوان/المدينة:,tourist_resort,منتجع سياحي,,البيضاء,البيضاء,برقة,التصنيف:,32.702,21.563798,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00034,resorts,منتجع إيلاند السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.895682,21.940156,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00035,resorts,منتجع كنزي السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.900884,21.972566,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00036,resorts,منتجع سوسه,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.902515,22.024943,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00037,resorts,مصيف القريه/رأس الهلال,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.901774,22.169169,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00038,resorts,منتجع الينابيع السياحي,العنوان/المدينة:,tourist_village,قرية سياحية,,,,,التصنيف:,32.881896,22.190223,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00039,resorts,منتجع الاثرون السياحي,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.869423,22.279024,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-DER-00001,resorts,منتجع إيميليا السياحي,العنوان/المدينة:,tourist_resort,منتجع سياحي,,درنة,درنة,برقة,التصنيف:,32.798261,22.562236,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-DER-00002,resorts,مصيف 1805,العنوان/المدينة:,tourist_resort,منتجع سياحي,,درنة,درنة,برقة,التصنيف:,32.790435,22.56117,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00040,resorts,منتجع الابرق السياحي,العنوان/المدينة:,tourist_resort,منتجع سياحي,,,,,التصنيف:,32.825786,21.954304,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-SHA-00001,resorts,منتج شحات السياحي,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.824524,21.879472,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00002,resorts,منتجع وموتيل الأمان 1,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.801446,21.894591,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00003,resorts,منتجع وموتيل الأمان 3,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.826342,21.923466,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00004,resorts,شاليهات بوعطية,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.842844,21.897302,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00005,resorts,منتجع جود السياحي,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.840597,21.88843,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-KHO-00019,resorts,إستراحات فردية درجة أولى,العنوان/المدينة:,tourist_resort,منتجع سياحي,,الخمس,الخمس,المرقب,التصنيف: إسم_ا إستراحات فردية درجة أولى التصن منتجع سياحي,32.847121,21.867999,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00006,resorts,إستراحات فردية,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.847073,21.867296,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00007,resorts,منتجع الاسرة السعيدة,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.816855,21.873265,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00008,resorts,شاليهات بومؤمن,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.858583,21.84664,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-SHA-00009,resorts,منتجع سيف للسياحه ولاستثمار,العنوان/المدينة:,tourist_resort,منتجع سياحي,,شحات,شحات,برقة,التصنيف:,32.796428,21.903627,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-TOB-00001,resorts,منتجع وفندق ريفان السياحي,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,طبرق,طبرق,برقة,التصنيف:,32.037293,23.959161,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00012,resorts,قرية سبتيموس السياحية - زوارة,قرية سبتموس السياحية زوارة Septimus city resort,tourist_village,قرية سياحية,,زوارة,زوارة,الساحل الغربي,زوارة,32.984675,12.008905,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00013,resorts,قرية سيمو السياحية - زوارة,قرية سيمو السياحية/Simo Beach Village,accommodation_resort_other,منشأة سياحية أخرى,,زوارة,زوارة,الساحل الغربي,طريق سيدي سعيد بعد بوابه قصور الشعير (اغرماون) Zuwarah Libya,32.986361,12.003852,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZLI-00003,resorts,منتجع الهادريان زليتن,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,زليتن,زليتن,المرقب,التصنيف:,32.502517,14.51572,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00041,resorts,منتجع سفارى السياحى,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,,,,التصنيف:,32.351284,15.042599,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00014,resorts,قرية اوديسا السياحية,Odessa tourist village قرية أوديسا السياحية (Odessa resort),tourist_village,قرية سياحية,,زوارة,زوارة,الساحل الغربي,زوارة,32.998387,11.97922,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00015,resorts,Azul house استراحة ازول,Azul house استراحة ازول,tourist_village,قرية سياحية,,زوارة,زوارة,الساحل الغربي,زوارة,32.980421,12.01918,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00016,resorts,DiVano Resort,DiVano Resort,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,زوارة,32.945782,12.068433,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00017,resorts,منتجع لاجون Lagoon Resort,Lagoon Resort منتجع لاجون,tourist_resort,منتجع سياحي,,زوارة,زوارة,الساحل الغربي,زوارة,32.997957,11.984427,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-ZUW-00018,resorts,Barracuda Village - منتجع باراكودا,Barracuda Village,accommodation_resort_other,منشأة سياحية أخرى,,زوارة,زوارة,الساحل الغربي,زوارة,32.97578,12.024303,internal_only,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00042,resorts,Oea Village - Diar Al Bahr,Oea Village - Diar Al Bahr,tourist_village,قرية سياحية,,,,,جنزور,32.839058,13.016186,internal_ready,0,0,,0,medium,PRIORITY_C,
LY-ACC-RES-NAT-00043,resorts,قرية قوس غنيمة السياحية,العنوان/المدينة:,accommodation_resort_other,منشأة سياحية أخرى,,,,,التصنيف:,32.714701,14.056947,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00044,resorts,La Vida Resort & Beach Club,,tourist_resort,منتجع سياحي,,,,,,33.0302204,11.9152032,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00045,resorts,استراحة اونان,,review_required,تحتاج مراجعة,,,,,,33.0149375,11.9341875,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00046,resorts,Resort Zuwara,,tourist_resort,منتجع سياحي,,,,,,33.0121153,11.9616242,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00047,resorts,Beach House,,review_required,تحتاج مراجعة,,,,,,32.9924201,11.9945951,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00019,resorts,استراحة سيليا زوارة,,review_required,تحتاج مراجعة,,زوارة,زوارة,الساحل الغربي,,32.992055,11.9917974,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00048,resorts,استراحة نبض الحياة,,review_required,تحتاج مراجعة,,,,,,32.9909749,11.9935673,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00049,resorts,Villa Helena,,review_required,تحتاج مراجعة,,,,,,32.9881858,11.997503,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00050,resorts,Crystal House إستراحة كريستال,,review_required,تحتاج مراجعة,,,,,,32.9874471,12.0019139,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00051,resorts,استرحات انيار المميزة,,review_required,تحتاج مراجعة,,,,,,32.9847102,12.0035542,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00052,resorts,اقامة لونا,,review_required,تحتاج مراجعة,,,,,,32.9806841,12.0034164,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00053,resorts,استراحة LAREN,,review_required,تحتاج مراجعة,,,,,,32.9812015,12.0065542,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00020,resorts,منتجع بالي زوارة/Bali village,,review_required,تحتاج مراجعة,,زوارة,زوارة,الساحل الغربي,,32.982833,12.0134408,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00054,resorts,Sea room,,review_required,تحتاج مراجعة,,,,,,32.9564477,12.0508497,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00055,resorts,Guest house,,review_required,تحتاج مراجعة,,,,,,32.9266984,12.1091054,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00056,resorts,منتجع الملّاحة,,review_required,تحتاج مراجعة,,,,,,32.9153001,12.123346,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00021,resorts,مصيف أبناء الغالي العائلي-زوارة,,family_resort,منتجع عائلي,,زوارة,زوارة,الساحل الغربي,,32.8987647,12.156653,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00057,resorts,استراحة فايق بكه,,review_required,تحتاج مراجعة,,,,,,32.8915292,12.1522603,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00022,resorts,قصر الضيافة زوارة,,review_required,تحتاج مراجعة,,زوارة,زوارة,الساحل الغربي,,32.8895663,12.1708778,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00058,resorts,استراحة الشاطئ,,beach_resort,منتجع شاطئي,,,,,,32.8935766,12.1716251,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00059,resorts,استراحة دار الضيافة,,review_required,تحتاج مراجعة,,,,,,32.883618,12.1778747,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00023,resorts,استراحة فيرونا زوارة,,review_required,تحتاج مراجعة,,زوارة,زوارة,الساحل الغربي,,32.8797646,12.1762961,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00060,resorts,استراحة نوفل,,review_required,تحتاج مراجعة,,,,,,32.8886271,12.1195399,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-ZUW-00024,resorts,شاطئ بحر زوارة,,review_required,تحتاج مراجعة,,زوارة,زوارة,الساحل الغربي,,32.8686875,12.2166875,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00061,resorts,المصيف المفتوح تليل,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.8196211,12.3641883,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00062,resorts,مصيف مارينا تليل العائلي,,family_resort,منتجع عائلي,,,,,,32.8166354,12.3873319,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00063,resorts,Lancaster Al Salam Resort - منتجع لانكستر السلام,,tourist_resort,منتجع سياحي,,,,,,32.8150919,12.3875354,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-SAB-00004,resorts,مصيف اللوتس العائلي صبراتة,,family_resort,منتجع عائلي,,صبراتة,صبراتة,الساحل الغربي,,32.8137206,12.4009528,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00064,resorts,شاطئ تليل السياحي,,review_required,تحتاج مراجعة,,,,,,32.8154572,12.4011661,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00065,resorts,مصيف اللؤلؤة تليل,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.8139626,12.4019474,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-SAB-00005,resorts,مصيف النادي البحري العائلي صبراتة,,beach_resort,منتجع شاطئي,,صبراتة,صبراتة,الساحل الغربي,,32.8151517,12.4067348,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00066,resorts,استراحات الفخامة صبراته,,review_required,تحتاج مراجعة,,,,,,32.807409,12.4063542,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00067,resorts,إستراحة الجوهرة - تليل,,review_required,تحتاج مراجعة,,,,,,32.8061987,12.4145468,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00068,resorts,استراحة رويال,,review_required,تحتاج مراجعة,,,,,,32.8025006,12.4161248,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00069,resorts,استراحة تليل,,review_required,تحتاج مراجعة,,,,,,32.8050946,12.42283,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00070,resorts,استراحة روندا,,review_required,تحتاج مراجعة,,,,,,32.8040909,12.4269483,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-BAY-00003,resorts,استراحة البيضاء,,review_required,تحتاج مراجعة,,البيضاء,البيضاء,برقة,,32.8075063,12.4209751,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00071,resorts,إستراحة المنتزه تليل,,review_required,تحتاج مراجعة,,,,,,32.8084013,12.4205464,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-SAB-00006,resorts,استراحة القمر المضيء صبراتة تليل,,review_required,تحتاج مراجعة,,صبراتة,صبراتة,الساحل الغربي,,32.8071196,12.4217421,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00072,resorts,استراحه مرجان,,review_required,تحتاج مراجعة,,,,,,32.8031531,12.4217749,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00073,resorts,استراحة ليالي تليل,,review_required,تحتاج مراجعة,,,,,,32.8019585,12.4264262,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00074,resorts,استراحة ادم,,review_required,تحتاج مراجعة,,,,,,32.8015064,12.4139155,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00075,resorts,إستراحة أبان,,review_required,تحتاج مراجعة,,,,,,32.8039298,12.4099281,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00076,resorts,منتجع الفنار السياحي,,review_required,تحتاج مراجعة,,,,,,32.8136943,12.4377412,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00077,resorts,مجموعة استراحات الجرف,,review_required,تحتاج مراجعة,,,,,,32.8091986,12.4402091,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00078,resorts,إستراحة بيت الفخامه,,review_required,تحتاج مراجعة,,,,,,32.8057571,12.4396211,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00079,resorts,استراحة قورينا,,review_required,تحتاج مراجعة,,,,,,32.8106826,12.4450891,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00080,resorts,استراحة اتار صبراته,,review_required,تحتاج مراجعة,,,,,,32.8105782,12.4504738,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00081,resorts,استراحة ميار,,review_required,تحتاج مراجعة,,,,,,32.8078261,12.4477989,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00082,resorts,استراحه فينيسيا صبراته,,review_required,تحتاج مراجعة,,,,,,32.7980801,12.4751743,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00083,resorts,استراحة الزيتونة,,review_required,تحتاج مراجعة,,,,,,32.8001875,12.4775625,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-SAB-00007,resorts,Sabratha youth hostel _بيت شباب صبراتة,,review_required,تحتاج مراجعة,,صبراتة,صبراتة,الساحل الغربي,,32.8001823,12.4890506,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00084,resorts,استراحة ومصيف باب البحر,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.8020185,12.5157738,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00085,resorts,مقسم استراحات بن سالم,,review_required,تحتاج مراجعة,,,,,,32.799874,12.517266,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00086,resorts,إستراحة سوفانا,,review_required,تحتاج مراجعة,,,,,,32.8016134,12.5185793,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00087,resorts,استراحة لازورد صبراته,,review_required,تحتاج مراجعة,,,,,,32.801517,12.5242763,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00088,resorts,استراحة مرجانة (الحرابي),,review_required,تحتاج مراجعة,,,,,,32.8014385,12.5249186,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00089,resorts,مصيف ليبيا العائلي,,family_resort,منتجع عائلي,,,,,,32.7975625,12.5499375,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00090,resorts,مصيف صرمان العائلي,,family_resort,منتجع عائلي,,,,,,32.7949875,12.5661406,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00091,resorts,استراحة مرمرة جوددائم,,review_required,تحتاج مراجعة,,,,,,32.7909432,12.7747574,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00092,resorts,استراحة البحر الابيض. JUDDIAM,,review_required,تحتاج مراجعة,,,,,,32.7972164,12.8000603,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00093,resorts,مشروع برج النصر الفندقي/ شركة الذابلة للاستثمار,,review_required,تحتاج مراجعة,,,,,,32.8569484,13.0676348,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00094,resorts,مشروع لؤلؤة المدينة قرية النفط,,review_required,تحتاج مراجعة,,,,,,32.8599086,13.0774262,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00095,resorts,مصيف شاطئ الرمال,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.8566529,13.4411649,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00096,resorts,مصيف نسيم البحر العائلى,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.8545234,13.4458937,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00097,resorts,مصيف جنى العائلي,,family_resort,منتجع عائلي,,,,,,32.8529526,13.4493142,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00098,resorts,مصيف وقرية بيلسان العائلي,,family_resort,منتجع عائلي,,,,,,32.8515263,13.4532329,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00099,resorts,مصيف جسر الطاقة العائلي,,family_resort,منتجع عائلي,,,,,,32.8505775,13.4571025,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00100,resorts,مصيف القلعة العائلي 32,,family_resort,منتجع عائلي,,,,,,32.8476274,13.4648724,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00101,resorts,مصيف اﻻمان والمرح العائلي,,family_resort,منتجع عائلي,,,,,,32.8491835,13.4617026,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00102,resorts,مصيف جيران البحر العائلي,,family_resort,منتجع عائلي,,,,,,32.8358246,13.4881483,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00103,resorts,ڤيلا لاڤيستا,,review_required,تحتاج مراجعة,,,,,,32.8263611,13.499675,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00104,resorts,Private house برايفت هاوس,,review_required,تحتاج مراجعة,,,,,,32.8256978,13.4965848,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00105,resorts,ROYAL DYAR Resort Hotel,,tourist_resort,منتجع سياحي,,,,,,32.7955237,13.5917368,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00106,resorts,Cyrine Resort,,tourist_resort,منتجع سياحي,,,,,,32.7933825,13.5811101,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00107,resorts,استراحة القويعة,,review_required,تحتاج مراجعة,,,,,,32.7843142,13.6026248,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00108,resorts,Alameer Villa ڤيلا الأمير,,review_required,تحتاج مراجعة,,,,,,32.7809471,13.6452837,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00109,resorts,Villa mfm,,review_required,تحتاج مراجعة,,,,,,32.7878115,13.6545833,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00110,resorts,W استراحة,,review_required,تحتاج مراجعة,,,,,,32.7866744,13.640728,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00111,resorts,استراحة السلام,,review_required,تحتاج مراجعة,,,,,,32.7863393,13.6407615,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00112,resorts,استراحات ابناء يوسف منيصير,,review_required,تحتاج مراجعة,,,,,,32.7890202,13.6483207,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00113,resorts,استراحات شاطئ غوط الرمان,,review_required,تحتاج مراجعة,,,,,,32.7866322,13.6481641,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00114,resorts,A.G.S villa,,review_required,تحتاج مراجعة,,,,,,32.7853207,13.645495,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00115,resorts,استراحة فاميلي رست,,review_required,تحتاج مراجعة,,,,,,32.7841251,13.6492705,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00116,resorts,استراحة بن طابون,,review_required,تحتاج مراجعة,,,,,,32.7835389,13.6482928,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00117,resorts,إستراحة ليان للإيجار اليومي,,review_required,تحتاج مراجعة,,,,,,32.784138,13.646381,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00118,resorts,Villa SIMO,,review_required,تحتاج مراجعة,,,,,,32.7852914,13.6461763,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00119,resorts,إستراحة ليان للإيجار اليومي,,review_required,تحتاج مراجعة,,,,,,32.7857348,13.6464145,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00120,resorts,استراحة هلا مدريد القره بوللي,,review_required,تحتاج مراجعة,,,,,,32.786204,13.6503205,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00121,resorts,ليڤينت/Levent Family Resort,,family_resort,منتجع عائلي,,,,,,32.7862502,13.6508755,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00122,resorts,منتجع الماسة السياحي,,review_required,تحتاج مراجعة,,,,,,32.7862274,13.6526789,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00123,resorts,Compound Rawasi,,review_required,تحتاج مراجعة,,,,,,32.7833752,13.6547181,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00124,resorts,استراحة فايف قولد ستار,,review_required,تحتاج مراجعة,,,,,,32.7848125,13.6575625,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00125,resorts,استراحة زهرة القويعة,,review_required,تحتاج مراجعة,,,,,,32.7849693,13.6581392,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00126,resorts,The Twins استراحات التوأم,,review_required,تحتاج مراجعة,,,,,,32.7854936,13.6582634,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00127,resorts,منتجع إيليت,,review_required,تحتاج مراجعة,,,,,,32.7873717,13.6589592,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00128,resorts,شاليه شمس البحر القره بوللي,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.7868362,13.6593844,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00129,resorts,شاليه النورس,,accommodation_resort_other,منشأة سياحية أخرى,,,,,,32.7868808,13.6594867,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00130,resorts,استراحة ديلان,,review_required,تحتاج مراجعة,,,,,,32.7867376,13.6612993,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00131,resorts,Crown Beach Resort,,tourist_resort,منتجع سياحي,,,,,,32.7878833,13.6602957,internal_ready,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00132,resorts,Salem Elgamoudi Beach House,,review_required,تحتاج مراجعة,,,,,,32.7873376,13.6611076,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00133,resorts,Bali s BEACH HOUSE,,review_required,تحتاج مراجعة,,,,,,32.7872148,13.6617428,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00134,resorts,Alhady Elmelliti Beach House,,review_required,تحتاج مراجعة,,,,,,32.7878667,13.661732,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00135,resorts,Golden beach village,,review_required,تحتاج مراجعة,,,,,,32.7887504,13.6608737,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00136,resorts,شاطي القره بوللي منطقة القويعة السياحية,,review_required,تحتاج مراجعة,,,,,,32.7894088,13.6653715,internal_only,0,0,,0,low,PRIORITY_C,
LY-ACC-RES-NAT-00137,resorts,منتجع كريستال السياحي 1,,review_required,تحتاج مراجعة,,,,,,32.788138,13.6662998,internal_only,0,0,,0,low,PRIORITY_C,
