review_id,image_id,master_image_id,source_relative_path,review_priority,feature_id_before,feature_id_proposed,layer_id,feature_name_ar,visual_match_status,reviewer_decision,verified_role,technical_quality_before,technical_quality_after,duplicate_decision,rights_status,rights_evidence,publication_permission,attribution_required,source_credit,reviewer_name,review_date,decision_confidence,manual_review_completed,validation_method,notes
P2REV-000081,IMG-E9D68E93DA77F5A1,IMG-E9D68E93DA77F5A1,assets/images/akakus/akakus-LY-AKAKUS-00155-01.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000082,IMG-CB5999B485A45C9A,IMG-E9D68E93DA77F5A1,assets/images/akakus/akakus-LY-AKAKUS-00155-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000083,IMG-3795EF0B47BCE1DA,IMG-3795EF0B47BCE1DA,assets/images/akakus/akakus-LY-AKAKUS-00156-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000084,IMG-F198FCB7F6604A43,IMG-3795EF0B47BCE1DA,assets/images/akakus/akakus-LY-AKAKUS-00156-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000085,IMG-83CBDF41FD9FE301,IMG-83CBDF41FD9FE301,assets/images/akakus/akakus-LY-AKAKUS-00160-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000086,IMG-3C4745D64C3979D6,IMG-83CBDF41FD9FE301,assets/images/akakus/akakus-LY-AKAKUS-00160-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000087,IMG-780745C91D8C7059,IMG-780745C91D8C7059,assets/images/akakus/akakus-LY-AKAKUS-00191-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000088,IMG-19ED505A8B9BD0D4,IMG-780745C91D8C7059,assets/images/akakus/akakus-LY-AKAKUS-00191-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000089,IMG-C743A18B7F69C496,IMG-C743A18B7F69C496,assets/images/akakus/akakus-LY-AKAKUS-00192-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000090,IMG-0A7422737A37F32A,IMG-C743A18B7F69C496,assets/images/akakus/akakus-LY-AKAKUS-00192-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000091,IMG-29052066CBAB58BD,IMG-AD1BBA82C39EE092,assets/images/akakus/akakus-LY-AKAKUS-00193-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000092,IMG-A31A21332E3D570D,IMG-AD1BBA82C39EE092,assets/images/akakus/akakus-LY-AKAKUS-00193-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000093,IMG-69F35D48D1B7CCC0,IMG-69F35D48D1B7CCC0,assets/images/akakus/akakus-LY-AKAKUS-00196-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000094,IMG-166273FEAF9EBFED,IMG-69F35D48D1B7CCC0,assets/images/akakus/akakus-LY-AKAKUS-00196-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000095,IMG-46F49E7C221A033F,IMG-519E9786E63972DB,assets/images/hotels/hotels-015-mymaps-feb2b5fdcf1a.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000096,IMG-02BE325FA2853805,IMG-5E57E1652E9C5361,assets/images/hotels/hotels-019-mymaps-6c403eb23eb8.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000097,IMG-40B37878823F011F,IMG-40B37878823F011F,assets/images/hotels/hotels-020-mymaps-5887846e5ae8.webp,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000098,IMG-230B3A6E36310AD5,IMG-8DC747601EC6069C,assets/images/hotels/hotels-021-mymaps-ea6295b5b814.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000099,IMG-C1C05F1A9D79A78A,IMG-6E813051ABAE8EF8,assets/images/hotels/hotels-025-mymaps-86063191c6a3.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000100,IMG-689BA7BAF801552C,IMG-5B7142A4EFCBA2D4,assets/images/hotels/hotels-026-mymaps-0244437a5e0d.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000101,IMG-11FA0A8CD5EB2920,IMG-C339038E88B2C8FF,assets/images/hotels/hotels-027-mymaps-f16aef73979e.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000102,IMG-65AB52B2F6CC48F7,IMG-84252D7DCE95F6A0,assets/images/hotels/hotels-050-mymaps-cff0be4bedad.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000103,IMG-DF81B5FBDADD0871,IMG-90022B6C6261A0E8,assets/images/hotels/hotels-051-mymaps-c7ca55c7f342.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000104,IMG-FD2787C91485695B,IMG-9B59C43D9CD1C18B,assets/images/hotels/hotels-085-mymaps-19a69f5cedd0.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000105,IMG-F51E7FC26DAC2D45,IMG-C19301E8DA3E8463,assets/images/hotels/hotels-086-mymaps-09a26289e6b2.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000106,IMG-E1B016E4293C4E28,IMG-E1B016E4293C4E28,assets/images/hotels/hotels-087-mymaps-bfc89ce1f2bd.webp,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000107,IMG-BB269B254C48DEA9,IMG-07FFCFDE37505508,assets/images/hotels/hotels-099-mymaps-db4cdf418d62.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000108,IMG-5ED99B628601EBD3,IMG-522DC3EE12090AF5,assets/images/hotels/hotels-125-mymaps-aaa1da1d425a.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000109,IMG-CE769FD5F6AAABCE,IMG-2484267A6E6822D2,assets/images/hotels/hotels-127-mymaps-bf084662bbc9.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000110,IMG-69AD6A21A3E984EB,IMG-93BF26F7ED744E21,assets/images/hotels/hotels-128-mymaps-548662bf3610.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000111,IMG-340DE9CF9A3B05FC,IMG-F5781B86F1F14F78,assets/images/hotels/hotels-129-mymaps-9e9c75703e3b.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000112,IMG-599C8099E31AA502,IMG-D1E6E47D8546628E,assets/images/hotels/hotels-269-mymaps-05d622c87701.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000113,IMG-EF3B1425ACE980F9,IMG-EF3B1425ACE980F9,assets/images/hotels/hotels-274-mymaps-28d92b6d90fa.webp,PRIORITY_B,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000114,IMG-97B67FA8214D0FB6,IMG-4F817DC478E741BF,assets/images/hotels/hotels-275-mymaps-a92ad37ed2d9.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000115,IMG-DB9C038597427F88,IMG-CBD8F50F240A4893,assets/images/hotels/hotels-276-mymaps-89905fa3c15f.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000116,IMG-A3170ECA96244672,IMG-5CA2B4E101C57B5C,assets/images/hotels/hotels-517-mymaps-00aafa5f3172.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000117,IMG-18B61D08CB44FB2A,IMG-D4037515DC5CA51D,assets/images/hotels/hotels-518-mymaps-7f4841b4896c.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000118,IMG-D14392A917A60DE0,IMG-79E464A2604D11E5,assets/images/hotels/hotels-519-mymaps-1cdc8cbbb3c7.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000119,IMG-CCB3E7C0A221B706,IMG-39FEDC753A6A6C49,assets/images/hotels/hotels-520-mymaps-c8e98a8592fc.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000120,IMG-CCB3E7C0A221B706,IMG-39FEDC753A6A6C49,assets/images/hotels/hotels-521-mymaps-9a59173bbdb7.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000121,IMG-5FE1ABA6DADBA795,IMG-133A23B4A668D9F5,assets/images/hotels/hotels-522-mymaps-2049895230a2.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000122,IMG-9CC0FCCAD56E1E45,IMG-122900D343C3F390,assets/images/hotels/hotels-523-mymaps-513cfa7f6476.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000123,IMG-398D6105B38199A4,IMG-D7C9FF1B1771DCD9,assets/images/hotels/hotels-524-mymaps-adddecfb9731.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000124,IMG-14190C4F60355635,IMG-3E00629B579DCE2C,assets/images/hotels/hotels-525-mymaps-dcfe376aa81b.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000125,IMG-9DCD9E3C9365DD1A,IMG-5E61C715854ACDB6,assets/images/hotels/hotels-526-mymaps-4f197927358d.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-000126,IMG-00D26D8EDC613DDE,IMG-6FA829EB83A8FCAC,assets/images/hotels/hotels-527-mymaps-d0b62bd220d5.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
