feature_id,layer_id,name_ar,name_en,facility_type_code,investment_type_code,geometry_type,city_ar,municipality_ar,longitude,latitude,data_quality_status,data_review_status,source,id_status
LY-FNB-RES-TRI-00039,tripoliRestaurants,مطعم النخلة,,fast_food,,Point,طرابلس,طرابلس,13.231752,32.862614,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00040,tripoliRestaurants,مطعم المنسف,,restaurant,,Point,طرابلس,طرابلس,13.216041,32.882389,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00041,tripoliRestaurants,كينج فرايد تشيكن,,fast_food,,Point,طرابلس,طرابلس,13.216434,32.890299,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00042,tripoliRestaurants,مطعم البحباح,,restaurant,,Point,طرابلس,طرابلس,13.197686,32.891206,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00043,tripoliRestaurants,بيتزا فيرا,,fast_food,,Point,طرابلس,طرابلس,13.197493,32.877181,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00044,tripoliRestaurants,مطعم الروبيان للمأكولات البحرية,,seafood_restaurant,,Point,طرابلس,طرابلس,13.143308,32.878142,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00045,tripoliRestaurants,مطعم الزهراء 3,,traditional_restaurant,,Point,طرابلس,طرابلس,13.16477,32.886567,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00046,tripoliRestaurants,Hk pizza,,fast_food,,Point,طرابلس,طرابلس,13.211462,32.891481,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00047,tripoliRestaurants,Pamplona cafe,,fast_food,,Point,طرابلس,طرابلس,13.200491,32.892862,low,review_required,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00048,tripoliRestaurants,Bono restaurant المطعم التركي,,international_restaurant,,Point,طرابلس,طرابلس,13.176297,32.891514,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00049,tripoliRestaurants,مقهى البريوشة,,review_required,,Point,طرابلس,طرابلس,13.180983,32.894226,low,review_required,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00050,tripoliRestaurants,بيتزا الفورنو شارع الجمهورية,,fast_food,,Point,طرابلس,طرابلس,13.183626,32.880417,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00051,tripoliRestaurants,Kudo restaurant,,fast_food,,Point,طرابلس,طرابلس,13.181427,32.894281,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00052,tripoliRestaurants,Maracana fast food,,fast_food,,Point,طرابلس,طرابلس,13.197512,32.891594,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00053,tripoliRestaurants,مطعم أضنة ADANA,,international_restaurant,,Point,طرابلس,طرابلس,13.17619,32.89182,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00054,tripoliRestaurants,مطعم على الفحم,,restaurant,,Point,طرابلس,طرابلس,13.165136,32.886017,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00055,tripoliRestaurants,De Capri Cafe And Restaurant,,cafe_restaurant,,Point,طرابلس,طرابلس,13.193646,32.888671,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00056,tripoliRestaurants,مطعم بورصة التركي,,international_restaurant,,Point,طرابلس,طرابلس,13.188237,32.890929,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00057,tripoliRestaurants,مطعم الضاحية,,fast_food,,Point,طرابلس,طرابلس,13.187186,32.887711,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00058,tripoliRestaurants,Pizza Restaurant,,international_restaurant,,Point,طرابلس,طرابلس,13.181219,32.894018,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00059,tripoliRestaurants,مطعم الضيافة للوجبات السريعة,,restaurant,,Point,طرابلس,طرابلس,13.175281,32.885651,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00060,tripoliRestaurants,Lavina House,,review_required,,Point,طرابلس,طرابلس,13.142667,32.879215,low,review_required,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00061,tripoliRestaurants,بيكانتي,,international_restaurant,,Point,طرابلس,طرابلس,13.195502,32.890278,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00062,tripoliRestaurants,مطعم بيلو,,dessert_shop,,Point,طرابلس,طرابلس,13.188322,32.890738,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00063,tripoliRestaurants,مطعم بونا بيتي,,restaurant,,Point,طرابلس,طرابلس,13.206439,32.894614,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00064,tripoliRestaurants,شاورما ومشاوي قوستوزو,,fast_food,,Point,طرابلس,طرابلس,13.212695,32.893394,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00065,tripoliRestaurants,مطعم ديوان الامير,,restaurant,,Point,طرابلس,طرابلس,13.19553,32.864032,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00066,tripoliRestaurants,برانش كافي - برنش كافيه,,review_required,,Point,طرابلس,طرابلس,13.207182,32.899774,low,review_required,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00067,tripoliRestaurants,مطعم ميلانو للوجبات السريعة,,restaurant,,Point,طرابلس,طرابلس,13.178499,32.874695,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00068,tripoliRestaurants,تاكور قريل,,fast_food,,Point,طرابلس,طرابلس,13.186712,32.884072,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00069,tripoliRestaurants,هامبوربو جاجا,,fast_food,,Point,طرابلس,طرابلس,13.181797,32.889634,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00070,tripoliRestaurants,مطعم الأزرقاني للمأكولات الشعبية و الشرقية,,traditional_restaurant,,Point,طرابلس,طرابلس,13.185077,32.882696,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00071,tripoliRestaurants,ديفيو سبان,,review_required,,Point,طرابلس,طرابلس,13.186459,32.883961,low,review_required,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00072,tripoliRestaurants,مطعم المدينة التركية - شارع سليمان الباروني,,international_restaurant,,Point,طرابلس,طرابلس,13.179431,32.884117,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00073,tripoliRestaurants,مطعم المدق الدمشقي,,international_restaurant,,Point,طرابلس,طرابلس,13.183296,32.889619,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00074,tripoliRestaurants,مطعم بيت جدي للخدمات التمونية ، طرابلس ، ليبيا,,traditional_restaurant,,Point,طرابلس,طرابلس,13.211537,32.894756,medium,integrated,Tripoli restaurants team KML,valid
LY-FNB-RES-TRI-00075,tripoliRestaurants,شيزي زياد فرع زناتة,,review_required,,Point,طرابلس,طرابلس,13.229538,32.868994,low,review_required,Tripoli restaurants team KML,valid
LY-FNB-CAF-TRI-00001,tripoliCafes,كافي 92,92 CAFÈ,cafe,,Point,طرابلس,طرابلس,13.202213,32.875603,medium,integrated,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00002,tripoliCafes,مقهى أسبانيول,,cafe,,Point,طرابلس,طرابلس,13.20433,32.894506,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00003,tripoliCafes,إيّلا كافي,,cafe,,Point,طرابلس,طرابلس,13.193842,32.887823,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00004,tripoliCafes,Cave cafe,,cafe,,Point,طرابلس,طرابلس,13.198292,32.881598,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00005,tripoliCafes,كافي دي ماري,,cafe,,Point,طرابلس,طرابلس,13.199452,32.896461,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00006,tripoliCafes,Café de Roma,,coffee_shop,,Point,طرابلس,طرابلس,13.178593,32.898311,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00007,tripoliCafes,كافي كيان,,cafe,,Point,طرابلس,طرابلس,13.207414,32.893955,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00008,tripoliCafes,لاتازا كافي,,cafe,,Point,طرابلس,طرابلس,13.212459,32.892322,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00009,tripoliCafes,Mondo Cafe,,cafe,,Point,طرابلس,طرابلس,13.193175,32.890781,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00010,tripoliCafes,برانش كافي,,cafe,,Point,طرابلس,طرابلس,13.207182,32.899775,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00011,tripoliCafes,كافي تايم,,cafe,,Point,طرابلس,طرابلس,13.214453,32.890874,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00012,tripoliCafes,Le Corner Cafe Shop,,cafe,,Point,طرابلس,طرابلس,13.211089,32.884163,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00013,tripoliCafes,مقهى سينابون,,dessert_cafe,,Point,طرابلس,طرابلس,13.211366,32.895504,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00014,tripoliCafes,مقهى الحاج فتحي زاوية الدهماني,,traditional_cafe,,Point,طرابلس,طرابلس,13.195949,32.886977,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00015,tripoliCafes,La Citta Cafe,,cafe,,Point,طرابلس,طرابلس,13.188654,32.8852,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00016,tripoliCafes,كافيه كالدو,,cafe,,Point,طرابلس,طرابلس,13.196037,32.859587,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00017,tripoliCafes,Avero Cafe,,cafe,,Point,طرابلس,طرابلس,13.210526,32.879761,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00018,tripoliCafes,كافي كورنيتو,,cafe,,Point,طرابلس,طرابلس,13.221732,32.897305,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00019,tripoliCafes,مقهى الزيتونة,,cafe,,Point,طرابلس,طرابلس,13.212943,32.898162,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00020,tripoliCafes,الباتشينو كافي,,cafe,,Point,طرابلس,طرابلس,13.207188,32.874688,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00021,tripoliCafes,aroma Caffe,,coffee_shop,,Point,طرابلس,طرابلس,13.190254,32.885713,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00022,tripoliCafes,كافي كازا,,cafe,,Point,طرابلس,طرابلس,13.179353,32.896101,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00023,tripoliCafes,مقهى بيانكي,,cafe,,Point,طرابلس,طرابلس,13.187166,32.889971,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00024,tripoliCafes,مونتريال كافي,,cafe,,Point,طرابلس,طرابلس,13.198936,32.891552,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00025,tripoliCafes,كافي موكا ايطاليا,,cafe,,Point,طرابلس,طرابلس,13.192055,32.892918,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00026,tripoliCafes,ALMONDO CAFE,,cafe,,Point,طرابلس,طرابلس,13.222968,32.887822,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00027,tripoliCafes,مقهى القادسية,,cafe,,Point,طرابلس,طرابلس,13.194105,32.885495,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00028,tripoliCafes,مقهي جردينه,,cafe,,Point,طرابلس,طرابلس,13.212501,32.89926,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00029,tripoliCafes,Milka Ly,,review_required,,Point,طرابلس,طرابلس,13.198918,32.889152,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00030,tripoliCafes,Cafe twins,,cafe,,Point,طرابلس,طرابلس,13.216448,32.890488,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00031,tripoliCafes,Mazaj cafe,,cafe,,Point,طرابلس,طرابلس,13.187586,32.884463,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00032,tripoliCafes,مقهى حب هان,,cafe,,Point,طرابلس,طرابلس,13.204998,32.8945,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00033,tripoliCafes,مقهي كافي لاتي,,cafe,,Point,طرابلس,طرابلس,13.222849,32.89511,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00034,tripoliCafes,كافي نيوتلا,,cafe,,Point,طرابلس,طرابلس,13.207102,32.874681,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00035,tripoliCafes,City CAFE,,cafe,,Point,طرابلس,طرابلس,13.209235,32.892815,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00036,tripoliCafes,GARDEN CAFE,,cafe,,Point,طرابلس,طرابلس,13.191592,32.871867,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00037,tripoliCafes,Papparoti Cafe,,cafe,,Point,طرابلس,طرابلس,13.212154,32.879058,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00038,tripoliCafes,Caffe Vergnano 1882,,coffee_shop,,Point,طرابلس,طرابلس,13.18848,32.890174,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00039,tripoliCafes,Cafe 24,,cafe,,Point,طرابلس,طرابلس,13.182218,32.892538,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00040,tripoliCafes,مقهى دا فيو,,cafe,,Point,طرابلس,طرابلس,13.142751,32.879255,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00041,tripoliCafes,كارفي كافي,,cafe,,Point,طرابلس,طرابلس,13.207699,32.871397,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00042,tripoliCafes,Estados coffee,,coffee_shop,,Point,طرابلس,طرابلس,13.188142,32.890094,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00043,tripoliCafes,FIFTY CAFE,,cafe,,Point,طرابلس,طرابلس,13.195677,32.871926,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00044,tripoliCafes,Elon Cafe,,cafe,,Point,طرابلس,طرابلس,13.172837,32.895555,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00045,tripoliCafes,عصائر بي?اندا,,juice_bar,,Point,طرابلس,طرابلس,13.212601,32.894068,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00046,tripoliCafes,Café Solo,,cafe,,Point,طرابلس,طرابلس,13.180429,32.87965,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00047,tripoliCafes,دكتور كيف,,review_required,,Point,طرابلس,طرابلس,13.213556,32.891127,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00048,tripoliCafes,Commercial Caffe,,coffee_shop,,Point,طرابلس,طرابلس,13.181329,32.894399,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00049,tripoliCafes,مقهى الجسر,,cafe,,Point,طرابلس,طرابلس,13.174789,32.884212,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00050,tripoliCafes,PALMS CAFE,,cafe,,Point,طرابلس,طرابلس,13.183737,32.89091,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00051,tripoliCafes,مقهى التومى,,cafe,,Point,طرابلس,طرابلس,13.188158,32.890123,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00052,tripoliCafes,مقهي باديه,,cafe,,Point,طرابلس,طرابلس,13.178346,32.897901,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00053,tripoliCafes,المقهى الرئاسي,,cafe,,Point,طرابلس,طرابلس,13.209273,32.899872,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00054,tripoliCafes,مقهي عين زاره,,cafe,,Point,طرابلس,طرابلس,13.191318,32.887188,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00055,tripoliCafes,Atomo Cafe,,cafe,,Point,طرابلس,طرابلس,13.186552,32.884002,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00056,tripoliCafes,Bono Cafe,,cafe,,Point,طرابلس,طرابلس,13.190741,32.881409,low,review_required,Tripoli cafes team KML,valid
LY-FNB-CAF-TRI-00057,tripoliCafes,كافي أربن,,cafe,,Point,طرابلس,طرابلس,13.2607842,32.8866096,low,review_required,Tripoli cafes team KML,valid
